Nama Pantai,Provinsi,Rating Angka,Predikat,Link Google Maps,Latitude,Longitude
Pantai Wisata Onggaya,Papua Selatan,4.0,bagus,https://www.google.com/maps/place/Pantai+Wisata+Onggaya/data=!4m7!3m6!1s0x69b505a4168cde17:0x292079965455bbdb!8m2!3d-8.7025248!4d140.5405419!16s%2Fg%2F11fylsq37p!19sChIJF96MFqQFtWkR27tVVJZ5ICk?authuser=0&hl=en&rclk=1,-8.7025248,140.5405419
Payum Beach,Papua Selatan,4.1,sangat bagus,https://www.google.com/maps/place/Payum+Beach/data=!4m7!3m6!1s0x69b51431b64104dd:0x42e8d5ca07f5a342!8m2!3d-8.5471825!4d140.4188401!16s%2Fg%2F11dxjwmfdw!19sChIJ3QRBtjEUtWkRQqP1B8rV6EI?authuser=0&hl=en&rclk=1,-8.5471825,140.4188401
Pantai Tubatub Tak,Papua Selatan,3.0,cukup bagus,https://www.google.com/maps/place/Pantai+Tubatub+Tak/data=!4m7!3m6!1s0x69b5470051f165fb:0xce0c5287cc7399b2!8m2!3d-8.4148178!4d140.2680265!16s%2Fg%2F11ynjvyw5f!19sChIJ-2XxUQBHtWkRsplzzIdSDM4?authuser=0&hl=en&rclk=1,-8.4148178,140.2680265
Pantai Amai,Papua Selatan,4.7,sangat bagus,https://www.google.com/maps/place/Pantai+Amai/data=!4m7!3m6!1s0x686ce1bbec2181d5:0x38cec4ad2e78f605!8m2!3d-2.4348424!4d140.3735734!16s%2Fg%2F11fszdlxnr!19sChIJ1YEh7LvhbGgRBfZ4Lq3Ezjg?authuser=0&hl=en&rclk=1,-2.4348424,140.3735734
Pantai Domande,Papua Selatan,5.0,sangat bagus,https://www.google.com/maps/place/Pantai+Domande/data=!4m7!3m6!1s0x69caabc562a0367f:0x4e94af5347b4a35d!8m2!3d-8.1743067!4d139.9752989!16s%2Fg%2F11qp29wq_l!19sChIJfzagYsWrymkRXaO0R1OvlE4?authuser=0&hl=en&rclk=1,-8.1743067,139.9752989
Pantai Wendu merauke,Papua Selatan,4.1,sangat bagus,https://www.google.com/maps/place/Pantai+Wendu+merauke/data=!4m7!3m6!1s0x69b54126f5e8ba65:0x26526a730d1cc294!8m2!3d-8.4393109!4d140.2959939!16s%2Fg%2F11tdr6n4b2!19sChIJZbro9SZBtWkRlMIcDXNqUiY?authuser=0&hl=en&rclk=1,-8.4393109,140.2959939
Wisata Pantai Nawaligh,Papua Selatan,3.7,bagus,https://www.google.com/maps/place/Wisata+Pantai+Nawaligh/data=!4m7!3m6!1s0x69b5154dfa510d77:0xf54a9adb250fa097!8m2!3d-8.5091737!4d140.3765114!16s%2Fg%2F11ptslq2gs!19sChIJdw1R-k0VtWkRl6APJduaSvU?authuser=0&hl=en&rclk=1,-8.5091737,140.3765114
Pantai Okaba,Papua Selatan,4.8,sangat bagus,https://www.google.com/maps/place/Pantai+Okaba/data=!4m7!3m6!1s0x68354bd1cce995e3:0xe3505493994e6cc7!8m2!3d-8.0973387!4d139.7135632!16s%2Fg%2F11flc56f_b!19sChIJ45XpzNFLNWgRx2xOmZNUUOM?authuser=0&hl=en&rclk=1,-8.0973387,139.7135632
Pantai Buti,Papua Selatan,3.4,bagus,https://www.google.com/maps/place/Pantai+Buti/data=!4m7!3m6!1s0x69b515f5f88e59bd:0xc24d2918da931bfe!8m2!3d-8.5251817!4d140.3945383!16s%2Fg%2F11lm3_q264!19sChIJvVmO-PUVtWkR_huT2hgpTcI?authuser=0&hl=en&rclk=1,-8.5251817,140.3945383
Pantai Imbuti,Papua Selatan,4.2,sangat bagus,https://www.google.com/maps/place/Pantai+Imbuti/data=!4m7!3m6!1s0x69b51521068dabb7:0x7b29d3f18c911474!8m2!3d-8.5121371!4d140.3796141!16s%2Fg%2F11knpnwwg7!19sChIJt6uNBiEVtWkRdBSRjPHTKXs?authuser=0&hl=en&rclk=1,-8.5121371,140.3796141
PANTAI EDOK,Papua Selatan,3.0,cukup bagus,https://www.google.com/maps/place/PANTAI+EDOK/data=!4m7!3m6!1s0x683be7cb66602d7b:0xaf4df2edf8a05bec!8m2!3d-5.0552508!4d138.5787728!16s%2Fg%2F11l6zttm5v!19sChIJey1gZsvnO2gR7Fug-O3yTa8?authuser=0&hl=en&rclk=1,-5.0552508,138.5787728
Pantai Sowa,Papua Tengah,4.7,sangat bagus,https://www.google.com/maps/place/Pantai+Sowa/data=!4m7!3m6!1s0x681fdfe86ff25853:0x338fe0037c56d4f!8m2!3d-3.3396422!4d135.0157781!16s%2Fg%2F11c5qmx26_!19sChIJU1jyb-jfH2gRT23FNwD-OAM?authuser=0&hl=en&rclk=1,-3.3396422,135.0157781
Wisata Pantai Gedo,Papua Tengah,3.9,bagus,https://www.google.com/maps/place/Wisata+Pantai+Gedo/data=!4m7!3m6!1s0x681fa6c6e2494ef9:0x4ffd8040ce323431!8m2!3d-3.3094124!4d135.54655!16s%2Fg%2F11cscc3k0p!19sChIJ-U5J4samH2gRMTQyzkCA_U8?authuser=0&hl=en&rclk=1,-3.3094124,135.54655
Pantai Monalisa,Papua Tengah,4.2,sangat bagus,https://www.google.com/maps/place/Pantai+Monalisa/data=!4m7!3m6!1s0x681fa85bad8dce6b:0x42c01b3b443ea72c!8m2!3d-3.24126!4d135.5694583!16s%2Fg%2F11fs_8s0rd!19sChIJa86NrVuoH2gRLKc-RDsbwEI?authuser=0&hl=en&rclk=1,-3.24126,135.5694583
Pantai Maaf,Papua Tengah,4.3,sangat bagus,https://www.google.com/maps/place/Pantai+Maaf/data=!4m7!3m6!1s0x681fa25d579fb0cf:0xd72e82ffe86ca611!8m2!3d-3.3602625!4d135.4967649!16s%2Fg%2F1jkz3x5j6!19sChIJz7CfV12iH2gREaZs6P-CLtc?authuser=0&hl=en&rclk=1,-3.3602625,135.4967649
Pantai Merry Nabire,Papua Tengah,4.1,sangat bagus,https://www.google.com/maps/place/Pantai+Merry+Nabire/data=!4m7!3m6!1s0x681fa2422bf6aaad:0xac6b501cb43b303!8m2!3d-3.3081197!4d135.5490525!16s%2Fg%2F11g8vp_wy3!19sChIJrar2K0KiH2gRA7NDywG1xgo?authuser=0&hl=en&rclk=1,-3.3081197,135.5490525
Pantai Mutiara,Papua Tengah,4.8,sangat bagus,https://www.google.com/maps/place/Pantai+Mutiara/data=!4m7!3m6!1s0x681f01006ee19923:0xffdbfed41b980869!8m2!3d-3.1632094!4d135.6593886!16s%2Fg%2F11y4rfcwrd!19sChIJI5nhbgABH2gRaQiYG9T-2_8?authuser=0&hl=en&rclk=1,-3.1632094,135.6593886
Pantai Sawadi Kuma,Papua Tengah,5.0,sangat bagus,https://www.google.com/maps/place/Pantai+Sawadi+Kuma/data=!4m7!3m6!1s0x681fab006b7c5db7:0x95d079167872565f!8m2!3d-3.1985533!4d135.5945126!16s%2Fg%2F11yyc4cmhf!19sChIJt118awCrH2gRX1ZyeBZ50JU?authuser=0&hl=en&rclk=1,-3.1985533,135.5945126
Pantai Kiel,Papua Tengah,4.5,sangat bagus,https://www.google.com/maps/place/Pantai+Kiel/data=!4m7!3m6!1s0x681f9809a1ac6df9:0xf2a819909d6151df!8m2!3d-3.375399!4d135.4626294!16s%2Fg%2F11c2l06hmq!19sChIJ-W2soQmYH2gR31FhnZAZqPI?authuser=0&hl=en&rclk=1,-3.375399,135.4626294
Pantai Eppylala,Papua Tengah,4.6,sangat bagus,https://www.google.com/maps/place/Pantai+Eppylala/data=!4m7!3m6!1s0x681fa6c2e3592fcb:0x16b2612ab941022d!8m2!3d-3.30641!4d135.5517854!16s%2Fg%2F11f3p1j9rn!19sChIJyy9Z48KmH2gRLQJBuSphshY?authuser=0&hl=en&rclk=1,-3.30641,135.5517854
Pantai Wisata Boratei,Papua Tengah,4.8,sangat bagus,https://www.google.com/maps/place/Pantai+Wisata+Boratei/data=!4m7!3m6!1s0x681fa7a327b87cab:0x311c7c7a89c4ba85!8m2!3d-3.2512576!4d135.5653631!16s%2Fg%2F11f5nmxf24!19sChIJq3y4J6OnH2gRhbrEiXp8HDE?authuser=0&hl=en&rclk=1,-3.2512576,135.5653631
Pantai Wisata Marthen Waray,Papua Tengah,5.0,sangat bagus,https://www.google.com/maps/place/Pantai+Wisata+Marthen+Waray/data=!4m7!3m6!1s0x681fa9aca12b828b:0x1ddf44753c97718c!8m2!3d-3.2473512!4d135.5644125!16s%2Fg%2F11ngnpy9ck!19sChIJi4IroaypH2gRjHGXPHVE3x0?authuser=0&hl=en&rclk=1,-3.2473512,135.5644125
Pantai kekwa,Papua Tengah,4.6,sangat bagus,https://www.google.com/maps/place/Pantai+kekwa/data=!4m7!3m6!1s0x68240d94a1eb149f:0xdd8dfaa82a772fd!8m2!3d-4.7476139!4d136.4996073!16s%2Fg%2F11lgygnfv3!19sChIJnxTroZQNJGgR_XKngqrf2A0?authuser=0&hl=en&rclk=1,-4.7476139,136.4996073
Pantai Erari,Papua Tengah,4.4,sangat bagus,https://www.google.com/maps/place/Pantai+Erari/data=!4m7!3m6!1s0x681f0174446993fd:0xc6ef0642aa62ca02!8m2!3d-3.1649837!4d135.6448855!16s%2Fg%2F11jmxvxpnj!19sChIJ_ZNpRHQBH2gRAspiqkIG78Y?authuser=0&hl=en&rclk=1,-3.1649837,135.6448855
Pantai Kimi,Papua Tengah,4.5,sangat bagus,https://www.google.com/maps/place/Pantai+Kimi/data=!4m7!3m6!1s0x681fa7cb7a046029:0x34e00294979fc84c!8m2!3d-3.2726917!4d135.5649817!16s%2Fg%2F11f03l6cyj!19sChIJKWAEesunH2gRTMifl5QC4DQ?authuser=0&hl=en&rclk=1,-3.2726917,135.5649817
Manase Beach,Papua Tengah,4.4,sangat bagus,https://www.google.com/maps/place/Manase+Beach/data=!4m7!3m6!1s0x681fa364b532c6fd:0xff4e2751c3a623d9!8m2!3d-3.3702062!4d135.477506!16s%2Fg%2F11fm172fjx!19sChIJ_cYytWSjH2gR2SOmw1EnTv8?authuser=0&hl=en&rclk=1,-3.3702062,135.477506
Pantai Sirih Nabire Papua,Papua Tengah,4.7,sangat bagus,https://www.google.com/maps/place/Pantai+Sirih+Nabire+Papua/data=!4m7!3m6!1s0x681fa7504e7ef3e5:0x37c7b23fc94cf23d!8m2!3d-3.2606941!4d135.5556934!16s%2Fg%2F11r_wjp41z!19sChIJ5fN-TlCnH2gRPfJMyT-yxzc?authuser=0&hl=en&rclk=1,-3.2606941,135.5556934
Beach Budi,Papua Tengah,4.3,sangat bagus,https://www.google.com/maps/place/Beach+Budi/data=!4m7!3m6!1s0x681fa6c43b151af7:0xd057835229264f20!8m2!3d-3.3046082!4d135.5570405!16s%2Fg%2F11g9nrhdvd!19sChIJ9xoVO8SmH2gRIE8mKVKDV9A?authuser=0&hl=en&rclk=1,-3.3046082,135.5570405
Pantai Merry,Papua Tengah,4.0,bagus,https://www.google.com/maps/place/Pantai+Merry/data=!4m7!3m6!1s0x681fa85c08107d15:0x80e3e8be1bb76df2!8m2!3d-3.2429117!4d135.568295!16s%2Fg%2F11g9q7tvxn!19sChIJFX0QCFyoH2gR8m23G77o44A?authuser=0&hl=en&rclk=1,-3.2429117,135.568295
Pantai Aurora Sangari,Papua Tengah,5.0,sangat bagus,https://www.google.com/maps/place/Pantai+Aurora+Sangari/data=!4m7!3m6!1s0x681fa9ffe2aafdbd:0xdc05d344a5a56312!8m2!3d-3.2477061!4d135.5637621!16s%2Fg%2F11kq4jb8rm!19sChIJvf2q4v-pH2gREmOlpUTTBdw?authuser=0&hl=en&rclk=1,-3.2477061,135.5637621
Pantai SOA ( Hiu Paus,Papua Tengah,5.0,sangat bagus,https://www.google.com/maps/place/Pantai+SOA+%28+Hiu+Paus/data=!4m7!3m6!1s0x681fdf007ca711c1:0xdead90dd4366f39d!8m2!3d-3.3399267!4d135.017021!16s%2Fg%2F11y5vhlvym!19sChIJwRGnfADfH2gRnfNmQ92Qrd4?authuser=0&hl=en&rclk=1,-3.3399267,135.017021
Pantai Alfa,Papua Tengah,5.0,sangat bagus,https://www.google.com/maps/place/Pantai+Alfa/data=!4m7!3m6!1s0x681efd000e5ff569:0x9f335cabecc3918b!8m2!3d-3.148085!4d135.7031937!16s%2Fg%2F11y6rxdj3j!19sChIJafVfDgD9HmgRi5HD7KtcM58?authuser=0&hl=en&rclk=1,-3.148085,135.7031937
PANTAI SEMBOR,Papua Tengah,5.0,sangat bagus,https://www.google.com/maps/place/PANTAI+SEMBOR/data=!4m7!3m6!1s0x681fa3006ce01655:0x450f3dca0f1c7530!8m2!3d-3.3686582!4d135.4810384!16s%2Fg%2F11w8qg1nrp!19sChIJVRbgbACjH2gRMHUcD8o9D0U?authuser=0&hl=en&rclk=1,-3.3686582,135.4810384
Pantai okomo,Papua Tengah,5.0,sangat bagus,https://www.google.com/maps/place/Pantai+okomo/data=!4m7!3m6!1s0x68222900343b24c1:0xc12f52dbd356733d!8m2!3d-4.0322229!4d136.2617695!16s%2Fg%2F11y9s2hcg9!19sChIJwSQ7NAApImgRPXNW09tSL8E?authuser=0&hl=en&rclk=1,-4.0322229,136.2617695
Pantai Wijure,Papua Tengah,2.5,cukup bagus,https://www.google.com/maps/place/Pantai+Wijure/data=!4m7!3m6!1s0x2d4acb0adef237b7:0xc62b39273ba298dc!8m2!3d-3.3104758!4d134.9679476!16s%2Fg%2F11l796gq5h!19sChIJtzfy3grLSi0R3JiiOyc5K8Y?authuser=0&hl=en&rclk=1,-3.3104758,134.9679476
Pantai Boratel,Papua Tengah,4.7,sangat bagus,https://www.google.com/maps/place/Pantai+Boratel/data=!4m7!3m6!1s0x681fa93b1d26dc07:0xb379c3813cfbcc19!8m2!3d-3.2512576!4d135.5653631!16s%2Fg%2F11rstkvx41!19sChIJB9wmHTupH2gRGcz7PIHDebM?authuser=0&hl=en&rclk=1,-3.2512576,135.5653631
Pantai Tisya,Papua Tengah,4.7,sangat bagus,https://www.google.com/maps/place/Pantai+Tisya/data=!4m7!3m6!1s0x681efdc2263afce1:0xb317f1ca97e9e9a0!8m2!3d-3.1479497!4d135.7034164!16s%2Fg%2F11q2t2dcp6!19sChIJ4fw6JsL9HmgRoOnpl8rxF7M?authuser=0&hl=en&rclk=1,-3.1479497,135.7034164
Pantai Irio,Papua Tengah,3.5,bagus,https://www.google.com/maps/place/Pantai+Irio/data=!4m7!3m6!1s0x681fa1a2f3819367:0x9755b67951b7ac61!8m2!3d-3.3256717!4d135.5343683!16s%2Fg%2F11sbdc9n9b!19sChIJZ5OB86KhH2gRYay3UXm2VZc?authuser=0&hl=en&rclk=1,-3.3256717,135.5343683
Pantai Dallson,Papua Tengah,5.0,sangat bagus,https://www.google.com/maps/place/Pantai+Dallson/data=!4m7!3m6!1s0x681fa90021ac67dd:0xed9e420b2ac5245a!8m2!3d-3.2085654!4d135.5905614!16s%2Fg%2F11vxcrxfjl!19sChIJ3WesIQCpH2gRWiTFKgtCnu0?authuser=0&hl=en&rclk=1,-3.2085654,135.5905614
Pantai Timuka,Papua Tengah,5.0,sangat bagus,https://www.google.com/maps/place/Pantai+Timuka/data=!4m7!3m6!1s0x68247314ba5753db:0x2d23f3ead2eebb!8m2!3d-4.78465!4d136.5380231!16s%2Fg%2F11spdd78px!19sChIJ21NXuhRzJGgRu-7S6vMjLQA?authuser=0&hl=en&rclk=1,-4.78465,136.5380231
PANTAI JESBRI BORATEI,Papua Tengah,4.4,sangat bagus,https://www.google.com/maps/place/PANTAI+JESBRI+BORATEI/data=!4m7!3m6!1s0x681fa7e6a1fbfd83:0x9e097b77a7e66693!8m2!3d-3.2639375!4d135.5570625!16s%2Fg%2F11t4_x3px9!19sChIJg_37oeanH2gRk2bmp3d7CZ4?authuser=0&hl=en&rclk=1,-3.2639375,135.5570625
Pantai Happy Palin,Papua Tengah,4.0,bagus,https://www.google.com/maps/place/Pantai+Happy+Palin/data=!4m7!3m6!1s0x681fa7af3aad9b99:0x396e42b74f652615!8m2!3d-3.2870701!4d135.5618524!16s%2Fg%2F11nyxblykd!19sChIJmZutOq-nH2gRFSZlT7dCbjk?authuser=0&hl=en&rclk=1,-3.2870701,135.5618524
Pantai Devi,Papua Tengah,4.0,bagus,https://www.google.com/maps/place/Pantai+Devi/data=!4m7!3m6!1s0x681fa74246f41d1d:0xdafc2dfdb8e0670c!8m2!3d-3.3033371!4d135.555539!16s%2Fg%2F11s22kd4m8!19sChIJHR30RkKnH2gRDGfguP0t_No?authuser=0&hl=en&rclk=1,-3.3033371,135.555539
PANTAI MARIMOI,Papua Tengah,4.4,sangat bagus,https://www.google.com/maps/place/PANTAI+MARIMOI/data=!4m7!3m6!1s0x681efd4af74bb899:0x79e637ed69bcf0e1!8m2!3d-3.1477274!4d135.7033822!16s%2Fg%2F11np49drhb!19sChIJmbhL90r9HmgR4fC8ae035nk?authuser=0&hl=en&rclk=1,-3.1477274,135.7033822
Pantai Bitangur,Papua Tengah,5.0,sangat bagus,https://www.google.com/maps/place/Pantai+Bitangur/data=!4m7!3m6!1s0x681f9500183c03bd:0xaa2a6995796085b7!8m2!3d-3.3869408!4d135.3117927!16s%2Fg%2F11vpk_8f16!19sChIJvQM8GACVH2gRt4VgeZVpKqo?authuser=0&hl=en&rclk=1,-3.3869408,135.3117927
Pantai Wagi,Papua Tengah,4.4,sangat bagus,https://www.google.com/maps/place/Pantai+Wagi/data=!4m7!3m6!1s0x681fe7c77910e75f:0xd6e5c107b6f67601!8m2!3d-3.3808233!4d135.123618!16s%2Fg%2F11j6smjr5f!19sChIJX-cQecfnH2gRAXb2tgfB5dY?authuser=0&hl=en&rclk=1,-3.3808233,135.123618
Pantai ABG Kalibobo,Papua Tengah,3.0,cukup bagus,https://www.google.com/maps/place/Pantai+ABG+Kalibobo/data=!4m7!3m6!1s0x681fa30068d1a653:0xb3bd32eabd30d21d!8m2!3d-3.3697878!4d135.478553!16s%2Fg%2F11vpv5b67n!19sChIJU6bRaACjH2gRHdIwveoyvbM?authuser=0&hl=en&rclk=1,-3.3697878,135.478553
Pantai Naomi,Papua Tengah,4.2,sangat bagus,https://www.google.com/maps/place/Pantai+Naomi/data=!4m7!3m6!1s0x681fa7f51be031d1:0xc1ea582ad4d9d6a8!8m2!3d-3.3043875!4d135.5544531!16s%2Fg%2F11g0sqrych!19sChIJ0THgG_WnH2gRqNbZ1CpY6sE?authuser=0&hl=en&rclk=1,-3.3043875,135.5544531
Pantai Sima,Papua Tengah,4.2,sangat bagus,https://www.google.com/maps/place/Pantai+Sima/data=!4m7!3m6!1s0x681fe86ab94f8e29:0xa50308440d4195c6!8m2!3d-3.3719476!4d135.1672458!16s%2Fg%2F11c614ztxg!19sChIJKY5PuWroH2gRxpVBDUQIA6U?authuser=0&hl=en&rclk=1,-3.3719476,135.1672458
Pantai TPI,Papua Tengah,4.9,sangat bagus,https://www.google.com/maps/place/Pantai+TPI/data=!4m7!3m6!1s0x681fa7f5844c65a5:0x85e7297d8317ebe0!8m2!3d-3.3113722!4d135.5426551!16s%2Fg%2F11hyxqhtk8!19sChIJpWVMhPWnH2gR4OsXg30p54U?authuser=0&hl=en&rclk=1,-3.3113722,135.5426551
Pantai Worbak,Papua Tengah,4.4,sangat bagus,https://www.google.com/maps/place/Pantai+Worbak/data=!4m7!3m6!1s0x681f01f258269911:0x6480a65df1a95623!8m2!3d-3.1674341!4d135.6368041!16s%2Fg%2F11mvmh9f7v!19sChIJEZkmWPIBH2gRI1ap8V2mgGQ?authuser=0&hl=en&rclk=1,-3.1674341,135.6368041
Pantai BAHOM WAO MANDIRI,Papua Tengah,3.0,cukup bagus,https://www.google.com/maps/place/Pantai+BAHOM+WAO+MANDIRI/data=!4m7!3m6!1s0x681f9551aad01b99:0xa7c91e73a2483f5c!8m2!3d-3.3881102!4d135.3165593!16s%2Fg%2F11s76b5s_4!19sChIJmRvQqlGVH2gRXD9IonMeyac?authuser=0&hl=en&rclk=1,-3.3881102,135.3165593
Pantai Talud Nusi Baru,Papua Tengah,4.3,sangat bagus,https://www.google.com/maps/place/Pantai+Talud+Nusi+Baru/data=!4m7!3m6!1s0x681f01adf619c541:0x8412c13230db9037!8m2!3d-3.1676611!4d135.6511813!16s%2Fg%2F11j6sn1sl9!19sChIJQcUZ9q0BH2gRN5DbMDLBEoQ?authuser=0&hl=en&rclk=1,-3.1676611,135.6511813
Pantai Cemara (Karadiri),Papua Tengah,4.4,sangat bagus,https://www.google.com/maps/place/Pantai+Cemara+%28Karadiri%29/data=!4m7!3m6!1s0x681f97c23ec2a407:0xb15c3af2313bd648!8m2!3d-3.3794678!4d135.388528!16s%2Fg%2F11jmxwwpvd!19sChIJB6TCPsKXH2gRSNY7MfI6XLE?authuser=0&hl=en&rclk=1,-3.3794678,135.388528
Pantai Kalibobo,Papua Tengah,5.0,sangat bagus,https://www.google.com/maps/place/Pantai+Kalibobo/data=!4m7!3m6!1s0x681fa37898463127:0xca2f14090f8d9ef6!8m2!3d-3.364749!4d135.4859028!16s%2Fg%2F11rw70w08v!19sChIJJzFGmHijH2gR9p6NDwkUL8o?authuser=0&hl=en&rclk=1,-3.364749,135.4859028
Pantai Pasir Merah,Papua Tengah,3.7,bagus,https://www.google.com/maps/place/Pantai+Pasir+Merah/data=!4m7!3m6!1s0x681fdf5a670c497d:0xf89278493e33e044!8m2!3d-3.3359917!4d135.0710105!16s%2Fg%2F11q88txt9k!19sChIJfUkMZ1rfH2gRROAzPkl4kvg?authuser=0&hl=en&rclk=1,-3.3359917,135.0710105
Pantai Gersen (Pantai Borate),Papua Tengah,4.5,sangat bagus,https://www.google.com/maps/place/Pantai+Gersen+%28Pantai+Borate%29/data=!4m7!3m6!1s0x681fa62bf1f46953:0xc82f2fb63cfc162c!8m2!3d-3.2641183!4d135.55909!16s%2Fg%2F11g9q6_xl9!19sChIJU2n08SumH2gRLBb8PLYvL8g?authuser=0&hl=en&rclk=1,-3.2641183,135.55909
Pantai Tanjung kotouki,Papua Tengah,5.0,sangat bagus,https://www.google.com/maps/place/Pantai+Tanjung+kotouki/data=!4m7!3m6!1s0x681f0100788a7771:0x6cd0983c1664584e!8m2!3d-3.1640222!4d135.6427559!16s%2Fg%2F11vtbh0wzz!19sChIJcXeKeAABH2gRTlhkFjyY0Gw?authuser=0&hl=en&rclk=1,-3.1640222,135.6427559
Naikere BEACH,Papua Tengah,4.5,sangat bagus,https://www.google.com/maps/place/Naikere+BEACH/data=!4m7!3m6!1s0x681f99d51ea6ed01:0xc56e7837c351a474!8m2!3d-3.3764024!4d135.4504291!16s%2Fg%2F11hz10vcw1!19sChIJAe2mHtWZH2gRdKRRwzd4bsU?authuser=0&hl=en&rclk=1,-3.3764024,135.4504291
Pantai Nabire,Papua Tengah,4.3,sangat bagus,https://www.google.com/maps/place/Pantai+Nabire/data=!4m7!3m6!1s0x681fa324fe856549:0x7fa0779bf407a013!8m2!3d-3.3611683!4d135.4941189!16s%2Fg%2F11vf1ms4h2!19sChIJSWWF_iSjH2gRE6AH9Jt3oH8?authuser=0&hl=en&rclk=1,-3.3611683,135.4941189
Pantai wisata BAMOHA wanggar pantai,Papua Tengah,5.0,sangat bagus,https://www.google.com/maps/place/Pantai+wisata+BAMOHA+wanggar+pantai/data=!4m7!3m6!1s0x681f95ad179f9493:0xb4130cb26431fae6!8m2!3d-3.3892284!4d135.3214835!16s%2Fg%2F11tcbsvzbv!19sChIJk5SfF62VH2gR5voxZLIME7Q?authuser=0&hl=en&rclk=1,-3.3892284,135.3214835
Pasir Putih Wamena,Papua Pegunungan,4.5,sangat bagus,https://www.google.com/maps/place/Pasir+Putih+Wamena/data=!4m7!3m6!1s0x683e1384f35935b9:0xb7451fcd39daf555!8m2!3d-4.0413934!4d138.9530504!16s%2Fg%2F11qst9qyvs!19sChIJuTVZ84QTPmgRVfXaOc0fRbc?authuser=0&hl=en&rclk=1,-4.0413934,138.9530504
Pantai Amai,Papua Pegunungan,4.7,sangat bagus,https://www.google.com/maps/place/Pantai+Amai/data=!4m7!3m6!1s0x686ce1bbec2181d5:0x38cec4ad2e78f605!8m2!3d-2.4348424!4d140.3735734!16s%2Fg%2F11fszdlxnr!19sChIJ1YEh7LvhbGgRBfZ4Lq3Ezjg?authuser=0&hl=en&rclk=1,-2.4348424,140.3735734
Puncak Mandala,Papua Pegunungan,4.3,sangat bagus,https://www.google.com/maps/place/Puncak+Mandala/data=!4m7!3m6!1s0x6840be5ef04c8439:0x7f9833240c766c6b!8m2!3d-4.7083333!4d140.2891666!16s%2Fm%2F0b767pn!19sChIJOYRM8F6-QGgRa2x2DCQzmH8?authuser=0&hl=en&rclk=1,-4.7083333,140.2891666
The Lamp One Beach,Papua Pegunungan,4.3,sangat bagus,https://www.google.com/maps/place/The+Lamp+One+Beach/data=!4m7!3m6!1s0x69b5156fb5cafd57:0x95e2d63b0f7f8492!8m2!3d-8.5110648!4d140.3777131!16s%2Fg%2F11gbnknkkk!19sChIJV_3KtW8VtWkRkoR_DzvW4pU?authuser=0&hl=en&rclk=1,-8.5110648,140.3777131
Pantai Adoki,Papua Pegunungan,4.6,sangat bagus,https://www.google.com/maps/place/Pantai+Adoki/data=!4m7!3m6!1s0x6803939000000001:0x53e9991338f6134f!8m2!3d-1.1434772!4d135.9840307!16s%2Fg%2F11hbtfbp8y!19sChIJAQAAAJCTA2gRTxP2OBOZ6VM?authuser=0&hl=en&rclk=1,-1.1434772,135.9840307
Jayawijaya Mountains,Papua Pegunungan,4.5,sangat bagus,https://www.google.com/maps/place/Jayawijaya+Mountains/data=!4m7!3m6!1s0x683faa7003406a75:0x350c517cab46fb07!8m2!3d-4.35!4d139.416667!16zL20vMDducjV5!19sChIJdWpAA3CqP2gRB_tGq3xRDDU?authuser=0&hl=en&rclk=1,-4.35,139.416667
Pantai Sarawandori,Papua Pegunungan,4.5,sangat bagus,https://www.google.com/maps/place/Pantai+Sarawandori/data=!4m7!3m6!1s0x681ca838cd2c4389:0x19b525c726fb1bc3!8m2!3d-1.8726789!4d136.1916924!16s%2Fg%2F11c51vxx72!19sChIJiUMszTioHGgRwxv7JscltRk?authuser=0&hl=en&rclk=1,-1.8726789,136.1916924
Lorentz National Park,Papua Pegunungan,4.4,sangat bagus,https://www.google.com/maps/place/Lorentz+National+Park/data=!4m7!3m6!1s0x683ada72cad8bf5b:0xe5acb2b81cad387f!8m2!3d-4.6297633!4d137.9726829!16zL20vMDJ4MW14!19sChIJW7_YynLaOmgRfzitHLiyrOU?authuser=0&hl=en&rclk=1,-4.6297633,137.9726829
Pantai Bakaro,Papua Pegunungan,4.4,sangat bagus,https://www.google.com/maps/place/Pantai+Bakaro/data=!4m7!3m6!1s0x2d5475707efe1521:0x2a78078185e78e10!8m2!3d-0.8631213!4d134.1267559!16s%2Fg%2F11c6qm09g6!19sChIJIRX-fnB1VC0REI7nhYEHeCo?authuser=0&hl=en&rclk=1,-0.8631213,134.1267559
Pantai Tembok Berlin (PTB) Sorong,Papua Pegunungan,4.2,sangat bagus,https://www.google.com/maps/place/Pantai+Tembok+Berlin+%28PTB%29+Sorong/data=!4m7!3m6!1s0x2d5eab094caebf89:0x5ea7c8af20034304!8m2!3d-0.8723739!4d131.2456856!16s%2Fg%2F11c2p338cb!19sChIJib-uTAmrXi0RBEMDIK_Ip14?authuser=0&hl=en&rclk=1,-0.8723739,131.2456856
Little Lake Habema,Papua Pegunungan,4.5,sangat bagus,https://www.google.com/maps/place/Little+Lake+Habema/data=!4m7!3m6!1s0x683dd92fcb4c92e1:0xecaa917ad0c274d1!8m2!3d-4.1388286!4d138.7100761!16s%2Fg%2F11j8_wrctd!19sChIJ4ZJMyy_ZPWgR0XTC0HqRquw?authuser=0&hl=en&rclk=1,-4.1388286,138.7100761
